instant,dteday,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_mul_atemp,hum_mul_windspeed,temp_div_atemp,temp_mul_temp,weathersit_div_temp,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3
381,2012-01-16,0.19,0.190663,0.5225,0.23135799999999998,217,2081,2298,0.036352379569,0.12088455499999998,0.9965226604008119,0.0361,5.2631578947368425,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
382,2012-01-17,0.37304299999999996,0.36427800000000005,0.716087,0.34913,127,2808,2935,0.13269846128400004,0.25000745431,1.0240612938470066,0.13916107984899997,5.361312234782586,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
383,2012-01-18,0.303333,0.275254,0.443333,0.415429,109,3267,3376,0.075764764516,0.184173384857,1.1020112332609155,0.09201090888900001,3.296706919458153,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
384,2012-01-19,0.19,0.190038,0.4975,0.220158,130,3162,3292,0.03611444144400001,0.109528605,0.9998000399920015,0.0361,5.2631578947368425,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
385,2012-01-20,0.2175,0.220958,0.45,0.20275,115,3048,3163,0.04882243776399999,0.09123750000000001,0.9843499669620471,0.04730625,9.195402298850574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
386,2012-01-21,0.173333,0.174875,0.83125,0.222642,67,1234,1301,0.030581265625,0.18507116250000002,0.99118227305218,0.030044328888999997,11.538483727853324,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
387,2012-01-22,0.1625,0.16225,0.79625,0.199638,196,1781,1977,0.026325062500000003,0.15896175750000002,1.0015408320493067,0.026406250000000003,12.307692307692307,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
388,2012-01-23,0.218333,0.243058,0.91125,0.11070799999999999,145,2287,2432,0.059077191364,0.10088266499999998,0.8982753087740375,0.047669298889,9.1603193287318,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
389,2012-01-24,0.3425,0.349108,0.835833,0.123767,439,3900,4339,0.12187639566399998,0.103448542911,0.9810717600284155,0.11730625000000001,2.9197080291970803,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
390,2012-01-25,0.294167,0.294821,0.64375,0.161071,467,3803,4270,0.086919422041,0.10368945625,0.997781704831067,0.086534223889,3.3994295757171944,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
391,2012-01-26,0.341667,0.35605,0.769583,0.07339580000000001,244,3831,4075,0.1267716025,0.056484159951400006,0.959603988203904,0.116736338889,5.85365282570456,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
392,2012-01-27,0.425,0.415383,0.74125,0.342667,269,3187,3456,0.172543036689,0.25400191375,1.0231521270730868,0.18062499999999998,4.705882352941177,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
393,2012-01-28,0.315833,0.326379,0.543333,0.210829,775,3248,4023,0.10652325164099999,0.11455035305699998,0.9676878720751029,0.09975048388899999,3.166230254596575,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
394,2012-01-29,0.2825,0.272721,0.31125,0.24005,558,2685,3243,0.074376743841,0.07471556250000001,1.0358571580479683,0.07980624999999998,3.5398230088495577,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
395,2012-01-30,0.269167,0.262625,0.400833,0.215792,126,3498,3624,0.068971890625,0.086496554736,1.0249100428367444,0.072450873889,3.715165677813402,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
396,2012-01-31,0.39,0.381317,0.416667,0.261817,324,4185,4509,0.145402654489,0.10909050393900001,1.022771080229835,0.1521,2.564102564102564,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
397,2012-02-01,0.469167,0.466538,0.507917,0.189067,304,4275,4579,0.217657705444,0.096030343439,1.0056351251130669,0.220117673889,2.1314372067941694,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
398,2012-02-02,0.399167,0.398971,0.672917,0.187187,190,3571,3761,0.15917785884100003,0.125961314479,1.000491263776064,0.159334293889,5.010434229282481,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
399,2012-02-03,0.313333,0.309346,0.526667,0.17849600000000002,310,3841,4151,0.09569494771600001,0.094007952832,1.01288848085962,0.09817756888899998,3.1914927569071887,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
400,2012-02-04,0.264167,0.272725,0.779583,0.121896,384,2448,2832,0.074378925625,0.09502804936800001,0.968620405170043,0.06978420388899999,7.570968364708689,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
401,2012-02-05,0.265833,0.264521,0.687917,0.175996,318,2629,2947,0.069971359441,0.121070640332,1.0049599086650964,0.070667183889,7.52352040566822,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
402,2012-02-06,0.282609,0.296426,0.622174,0.1538,206,3578,3784,0.08786837347600002,0.09569036119999999,0.9533880293901343,0.079867846881,3.538457727814755,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
403,2012-02-07,0.354167,0.361104,0.49625,0.147379,199,4176,4375,0.13039609881599998,0.07313682875000001,0.9807894678541362,0.125434263889,2.8235267543277605,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
404,2012-02-08,0.25666700000000003,0.266421,0.722917,0.133721,109,2693,2802,0.070980149241,0.09666918415700002,0.9633887719061186,0.06587794888900002,7.792197672470555,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
405,2012-02-09,0.265,0.261988,0.562083,0.194037,163,3667,3830,0.068637712144,0.10906489907099999,1.0114967097729668,0.07022500000000001,3.773584905660377,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
406,2012-02-10,0.280833,0.293558,0.54,0.11692899999999999,227,3604,3831,0.086176299364,0.06314166,0.9566525184120345,0.078867173889,7.121670174089227,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
407,2012-02-11,0.224167,0.210867,0.73125,0.289796,192,1977,2169,0.044464891689,0.21191332499999999,1.063072932227423,0.050250843889,13.382879728059883,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
408,2012-02-12,0.1275,0.101658,0.46458299999999997,0.40921199999999996,73,1456,1529,0.010334348964,0.19011293859599998,1.254205276515375,0.01625625,7.8431372549019605,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
409,2012-02-13,0.2225,0.227913,0.41125,0.167283,94,3328,3422,0.051944335569,0.06879513375,0.9762497093189068,0.04950625,4.49438202247191,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
410,2012-02-14,0.31916700000000003,0.333946,0.50875,0.141179,135,3787,3922,0.11151993091600002,0.07182481625,0.9557443418995886,0.10186757388900002,6.2663119934078395,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
411,2012-02-15,0.348333,0.35162899999999997,0.53125,0.1816,141,4028,4169,0.12364295364099998,0.096475,0.9906264841637067,0.121335878889,2.8708161443216693,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
412,2012-02-16,0.31666700000000003,0.330162,0.7529170000000001,0.091425,74,2931,3005,0.10900694624400001,0.068835436725,0.9591261259624064,0.10027798888900002,6.315782825491762,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
413,2012-02-17,0.343333,0.35162899999999997,0.634583,0.205846,349,3805,4154,0.12364295364099998,0.130626372218,0.9764069516450578,0.117877548889,2.912624187013774,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
414,2012-02-18,0.346667,0.355425,0.534583,0.190929,1435,2883,4318,0.126326930625,0.102067397607,0.9753590771611451,0.120178008889,2.8846126109494126,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
415,2012-02-19,0.28,0.265788,0.515833,0.253112,618,2071,2689,0.07064326094400002,0.130563522296,1.05347118756302,0.07840000000000001,7.142857142857142,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
416,2012-02-20,0.28,0.273391,0.507826,0.22908299999999998,502,2627,3129,0.074742638881,0.116334303558,1.024174168132821,0.07840000000000001,3.571428571428571,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
417,2012-02-21,0.287826,0.295113,0.594348,0.205717,163,3614,3777,0.087091682769,0.122267487516,0.9753077634668754,0.08284380627600002,3.474321291335737,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
418,2012-02-22,0.395833,0.392667,0.567917,0.234471,394,4379,4773,0.154187372889,0.133160066907,1.008062811491671,0.156683763889,2.5263179168992984,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
419,2012-02-23,0.454167,0.444446,0.554583,0.190913,516,4546,5062,0.19753224691600002,0.105877104279,1.0218721734473928,0.20626766388899997,2.2018332463609203,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
420,2012-02-24,0.4075,0.41097100000000003,0.7375,0.237567,246,3241,3487,0.16889716284100004,0.1752056625,0.9915541485895597,0.16605625,4.9079754601226995,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
421,2012-02-25,0.290833,0.255675,0.395833,0.421642,317,2415,2732,0.065369705625,0.166899817786,1.137510511391415,0.08458383388900001,3.43839935633164,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
422,2012-02-26,0.279167,0.268308,0.41,0.205229,515,2874,3389,0.071989182864,0.08414389,1.0404721439539635,0.077934213889,3.5820852751220595,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
423,2012-02-27,0.366667,0.357954,0.490833,0.26803299999999997,253,4069,4322,0.128131066116,0.13155944148899998,1.0243411164563045,0.13444468888900002,2.727270247936138,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
424,2012-02-28,0.359167,0.353525,0.395833,0.193417,229,4134,4363,0.12497992562499999,0.076560831361,1.0159592673785447,0.129000933889,2.7842201538560056,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
425,2012-02-29,0.344348,0.34847,0.804783,0.179117,65,1769,1834,0.1214313409,0.144150316611,0.9881711481619652,0.118575545104,5.808077874708144,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
426,2012-03-01,0.485833,0.475371,0.615417,0.226987,325,4665,4990,0.22597758764099998,0.13969165857899998,1.02200807369402,0.23603370388900002,2.0583204516778397,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
427,2012-03-02,0.353333,0.359842,0.657083,0.144904,246,2948,3194,0.129486264964,0.095213955032,0.9819115056052379,0.12484420888900001,5.660382698474244,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
428,2012-03-03,0.414167,0.413492,0.62125,0.161079,956,3110,4066,0.17097563406400001,0.10007032874999999,1.0016324378706238,0.171534303889,4.828969956563415,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
429,2012-03-04,0.325833,0.303021,0.403333,0.334571,710,2713,3423,0.09182172644099999,0.134943525143,1.0752819111546725,0.10616714388899999,3.0690568481399985,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
430,2012-03-05,0.243333,0.241171,0.50625,0.228858,203,3130,3333,0.058163451240999996,0.1158593625,1.0089645935871228,0.059210948889,4.109594670677631,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
431,2012-03-06,0.258333,0.255042,0.456667,0.200875,221,3735,3956,0.065046421764,0.091732983625,1.0129037570282542,0.066735938889,3.8709727367390157,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
432,2012-03-07,0.404167,0.3851,0.513333,0.345779,432,4484,4916,0.14830201,0.17749977140700002,1.0495118151129577,0.163350963889,2.474224763525968,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
433,2012-03-08,0.5275,0.524604,0.5675,0.441563,486,4896,5382,0.27520935681599995,0.2505870025,1.0055203544006528,0.27825625,1.8957345971563981,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
434,2012-03-09,0.410833,0.397083,0.407083,0.4148,447,4122,4569,0.15767490888900001,0.1688580284,1.034627521198339,0.168783753889,4.868158108039033,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
435,2012-03-10,0.2875,0.277767,0.35041700000000003,0.22575,968,3150,4118,0.07715450628899999,0.07910663775000001,1.0350401595581908,0.08265624999999999,3.4782608695652177,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
436,2012-03-11,0.361739,0.35967,0.47695699999999996,0.22258699999999998,1658,3253,4911,0.1293625089,0.10616442775899998,1.0057524953429533,0.130855104121,2.764424073710604,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
437,2012-03-12,0.466667,0.459592,0.489167,0.207713,838,4460,5298,0.211224806464,0.10160634507100001,1.0153940886699508,0.217778088889,2.142855612245991,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
438,2012-03-13,0.565,0.542929,0.6175,0.23695,762,5085,5847,0.294771899041,0.146316625,1.0406517242586046,0.3192249999999999,1.7699115044247788,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
439,2012-03-14,0.5725,0.548617,0.507083,0.11506199999999998,997,5315,6312,0.300980612689,0.058345984145999986,1.043533102328218,0.32775625,1.7467248908296944,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
440,2012-03-15,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,0.283902480625,0.08686963878899999,1.0463097639938066,0.31080625,1.7937219730941705,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
441,2012-03-16,0.43583299999999997,0.436229,0.842083,0.113192,548,3830,4378,0.19029574044099998,0.09531705893600001,0.9990922199120187,0.18995040388899997,4.5889136435286,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
443,2012-03-18,0.4725,0.46399999999999997,0.81,0.126883,2207,3685,5892,0.21529599999999996,0.10277523000000001,1.0183189655172413,0.22325625,4.2328042328042335,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
444,2012-03-19,0.545,0.532821,0.72875,0.16231700000000002,982,5171,6153,0.28389821804099996,0.11828851375000002,1.022857582565252,0.29702500000000004,1.8348623853211008,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
445,2012-03-20,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,0.290017792089,0.097976902507,1.0414087901762752,0.314533653889,1.7830619810175221,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
446,2012-03-21,0.531667,0.513258,0.82125,0.08955830000000001,1122,5108,6230,0.26343377456399997,0.07354975387500001,1.0358669519033312,0.282669798889,3.7617531274275064,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
447,2012-03-22,0.554167,0.531567,0.83125,0.11756199999999999,1334,5537,6871,0.282563475489,0.0977234125,1.0425158070384353,0.30710106388899994,1.804510192775824,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
448,2012-03-23,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,0.324976384489,0.0807316221,1.0554320807905035,0.36200317888899997,3.3240978813862156,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
449,2012-03-24,0.5025,0.48673299999999997,0.885417,0.19278299999999998,1033,2339,3372,0.23690901328899996,0.170693345511,1.0323935299229763,0.25250624999999993,3.9800995024875627,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
450,2012-03-25,0.4375,0.437488,0.880833,0.220775,1532,3464,4996,0.19139575014399998,0.194465905575,1.0000274293237759,0.19140625,4.571428571428571,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
451,2012-03-26,0.445833,0.43875,0.477917,0.386821,795,4763,5558,0.19250156249999997,0.184868331857,1.0161435897435898,0.19876706388899998,2.2429923312092197,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
452,2012-03-27,0.323333,0.315654,0.29,0.187192,531,4571,5102,0.099637447716,0.054285679999999996,1.0243272697320485,0.10454422888899999,3.0927866935945296,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
453,2012-03-28,0.484167,0.47095,0.48125,0.291671,674,5024,5698,0.22179390249999997,0.14036666875,1.028064550376898,0.234417683889,2.065403053078793,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
454,2012-03-29,0.494167,0.482304,0.43916700000000003,0.31965,834,5299,6133,0.232617148416,0.14037973155,1.024596520037155,0.24420102388900003,2.0236074039747693,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
455,2012-03-30,0.37,0.375621,0.580833,0.138067,796,4663,5459,0.14109113564099998,0.080193869811,0.9850354479648369,0.1369,5.405405405405405,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
456,2012-03-31,0.424167,0.42170799999999997,0.738333,0.25061700000000003,2301,3934,6235,0.17783763726399998,0.18503880146100002,1.0058310489722748,0.179917643889,4.715123995973284,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
457,2012-04-01,0.425833,0.41728699999999996,0.67625,0.172267,2347,3694,6041,0.17412844036899996,0.11649555875,1.0204799095107207,0.181333743889,4.696676866283261,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
458,2012-04-02,0.433913,0.42751300000000003,0.5043479999999999,0.312139,1208,4728,5936,0.18276736516900002,0.15742668037199997,1.014970304996573,0.18828049156899998,2.3046094493596643,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
459,2012-04-03,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,0.212966559289,0.039719456711,1.0112333498742099,0.217778088889,2.142855612245991,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
460,2012-04-04,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,0.2845689025,0.084982783425,1.0154035054831756,0.293403138889,1.8461527100598707,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
461,2012-04-05,0.435,0.431163,0.374167,0.219529,1192,5265,6457,0.18590153256900002,0.082140507343,1.0088991866185177,0.189225,2.2988505747126435,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
462,2012-04-06,0.403333,0.39076700000000003,0.377083,0.300388,1807,4653,6460,0.15269884828900002,0.113271208204,1.0321572701891408,0.162677508889,2.479340892017266,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
463,2012-04-07,0.4375,0.426129,0.25416700000000003,0.274871,3252,3605,6857,0.18158592464099998,0.069863137457,1.026684407773233,0.19140625,2.2857142857142856,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
464,2012-04-08,0.5,0.492425,0.275833,0.232596,2230,2939,5169,0.242482380625,0.064157652468,1.015383053256841,0.25,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
465,2012-04-09,0.489167,0.476638,0.3175,0.358196,905,4680,5585,0.227183783044,0.11372723000000001,1.0262861962327805,0.23928435388900002,2.044291622288503,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
466,2012-04-10,0.446667,0.436233,0.435,0.249375,819,5099,5918,0.19029923028899998,0.10847812500000001,1.0239184105741657,0.19951140888899999,2.2388042993997765,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
467,2012-04-11,0.348696,0.33727399999999996,0.46956499999999995,0.295274,482,4380,4862,0.11375375107599997,0.13865033580999997,1.0338656403992008,0.121588900416,2.867827563264276,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
468,2012-04-12,0.3975,0.387604,0.46625,0.290429,663,4746,5409,0.150236860816,0.13541252125,1.0255312122681912,0.15800625000000001,2.5157232704402515,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
469,2012-04-13,0.4425,0.43180799999999997,0.408333,0.155471,1252,5146,6398,0.18645814886399997,0.063483939843,1.0247610048910627,0.19580625000000002,2.2598870056497176,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
470,2012-04-14,0.495,0.487996,0.5029170000000001,0.190917,2795,4665,7460,0.23814009601599997,0.09601540488900001,1.0143525766604644,0.245025,2.0202020202020203,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
471,2012-04-15,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,0.32933251562500004,0.11434684629299999,1.0571413635373557,0.36804484888899996,1.6483507426644273,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
472,2012-04-16,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,0.3781327556250001,0.159979049943,1.0800780582997924,0.44111780388899996,1.5056454174928897,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
473,2012-04-17,0.608333,0.598487,0.390417,0.273629,989,5702,6691,0.358186689169,0.10682941329300001,1.0164514851617497,0.370069038889,1.6438365171706943,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
474,2012-04-18,0.463333,0.457038,0.569167,0.16791199999999998,347,4020,4367,0.208883733444,0.09556996930399998,1.013773471790092,0.214677468889,4.316549868021488,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
475,2012-04-19,0.49833299999999997,0.493046,0.6125,0.0659292,846,5719,6565,0.243094358116,0.040381635,1.0107231373948882,0.24833577888899996,2.0066903054784655,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
476,2012-04-20,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,0.266023850625,0.10409784879299999,1.021117735446658,0.277378128889,1.8987329754854585,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
